STOP_ID,STOP_FRISK_TIME,YEAR,MONTH,DAY,STOP_WAS_INITIATED,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,FIREARM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME
7354,16:50:00,2020,May,Sunday,Based on Self Initiated,10,CRIMINAL SALE OF CONTROLLED SUBSTANCE,10,Y,(null),N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,(null),N,Y,N,N,(null),N,UPSET,22,MALE,BLACK,5.8,170,MED,BRO,BLK,10026,MANHATTAN
7355,18:24:00,2020,September,Saturday,Based on C/W on Scene,1,CPW,4,Y,(null),N,Y,BURGLARY,N,(null),Y,Y,Y,Y,Y,Y,,24,MALE,BLACK,6.2,210,MED,BLK,BLK,10460,BRONX
7356,23:18:00,2020,September,Monday,Based on Radio Run,2,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,AGITATED,16,MALE,BLACK,5.6,180,HEA,BRO,BLK,11212,BROOKLYN
7357,20:20:00,2020,September,Wednesday,Based on C/W on Scene,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,UPSET,50,MALE,BLACK,6,180,MED,BRO,XXX,11207,BROOKLYN
7358,16:52:00,2020,September,Wednesday,Based on Radio Run,1,ROBBERY,14,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGITATED,25,FEMALE,BLACK HISPANIC,5.8,140,THN,BRO,BLN,11378,QUEENS
7359,16:52:00,2020,September,Wednesday,Based on Radio Run,1,ROBBERY,14,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGITATED,25,FEMALE,BLACK HISPANIC,6,180,MED,BRO,BLK,11378,QUEENS
7360,16:52:00,2020,September,Wednesday,Based on Radio Run,1,ROBBERY,14,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,ANNOYED,25,FEMALE,BLACK,5.8,150,MED,BRO,BLK,11378,QUEENS
7361,8:32:00,2020,October,Thursday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),Y,COOPERATIVE,18,MALE,WHITE HISPANIC,5.8,150,THN,BRO,BRO,11372,QUEENS
7362,17:20:00,2020,September,Saturday,Based on Radio Run,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,35,MALE,BLACK,5.1,160,THN,BLK,BLK,(null),MANHATTAN
7363,1:10:00,2020,October,Friday,Based on Radio Run,5,ROBBERY,5,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,POSITIVE DEMEANOR,13,FEMALE,WHITE HISPANIC,5.3,130,THN,BRO,BLK,(null),BRONX
7364,1:10:00,2020,October,Friday,Based on Radio Run,5,ROBBERY,5,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,POSITIVE DEMEANOR,13,FEMALE,WHITE HISPANIC,5.3,130,THN,BRO,BLK,(null),BRONX
7365,15:07:00,2020,September,Wednesday,Based on Radio Run,1,CPW,20,Y,(null),N,Y,CPW,N,(null),Y,Y,Y,Y,(null),N,,27,MALE,WHITE HISPANIC,5.8,150,THN,BRO,BLK,11234,BROOKLYN
7366,0:59:00,2020,October,Friday,Based on Radio Run,1,ASSAULT,11,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,N,(null),N,UPSET HE WAS BEING DETAINED,42,MALE,BLACK,5.1,150,(null),BRO,BLK,11693,QUEENS
7367,23:55:00,2020,October,Thursday,Based on Radio Run,1,BURGLARY,8,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,INTOX,22,MALE,WHITE HISPANIC,5.7,140,THN,BRO,BLK,11358,QUEENS
7368,23:55:00,2020,October,Thursday,Based on Radio Run,1,BURGLARY,8,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CONFUSED,32,MALE,BLACK,5.1,160,THN,GRY,BLK,11358,QUEENS
7369,11:03:00,2020,October,Friday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,VERY COOPERATIVE,29,MALE,BLACK,5.1,200,MED,BRO,BLK,10018,MANHATTAN
7370,17:40:00,2020,September,Wednesday,Based on C/W on Scene,2,CPW,2,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM, ,MALE,BLACK,5.11,220,HEA,BLK,BLK,10039,MANHATTAN
7371,16:55:00,2020,September,Saturday,Based on Self Initiated,2,CPW,1,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,Y,Y,NERVOUS/TRYING TO AVOID COPS,25,MALE,BLACK,5.7,155,THN,BRO,BLK,10472,BRONX
7372,17:03:00,2020,September,Saturday,Based on Radio Run,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),N,APPARENTLY NERVOUS, ,MALE,BLACK,6,180,MED,BRO,BLK,10473,BRONX
7373,8:28:00,2020,September,Thursday,Based on Radio Run,1,ASSAULT,50,Y,(null),Y,N,(null),Y,TRANSI,N,N,N,N,(null),N,MOTORIST WAS COMPLIANT,26,MALE,BLACK HISPANIC,5.1,180,MED,BRO,BLK,10468,BRONX
7374,8:28:00,2020,September,Thursday,Based on Radio Run,1,ASSAULT,50,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,PERSON WAS QUIET,49,MALE,BLACK HISPANIC,5.9, ,XXX,BRO,BLK,10468,BRONX
7375,11:09:00,2020,September,Monday,Based on Radio Run,3,PETIT LARCENY,1,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),N,UPSET,40,MALE,BLACK,5.11,130,THN,BLK,BLK,10463,BRONX
7376,14:15:00,2020,September,Tuesday,Based on Radio Run,1,OTHER,3,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,28,MALE,BLACK HISPANIC,5.8,150,THN,BRO,BLK,10468,BRONX
7377,11:57:00,2020,October,Friday,Based on C/W on Scene,2,ROBBERY,12,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),N,COMPLIANT,28,MALE,BLACK HISPANIC,6,190,U,BRO,BLK,10468,BRONX
7378,22:37:00,2020,September,Monday,Based on Radio Run,2,PETIT LARCENY,10,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,Y,Y,(null),N,AGGRESSIVE,52,MALE,BLACK,5.7,160,MED,BRO,BLK,11234,BROOKLYN
7379,22:30:00,2020,September,Saturday,Based on Radio Run,1,CPW,2,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,37,MALE,BLACK,5.8,190,MED,BRO,BLD,11213,BROOKLYN
7380,15:54:00,2020,September,Tuesday,Based on Radio Run,1,CPW,15,Y,(null),N,Y,CPW,N,(null),N,Y,N,N,Y,Y,HE SEEMED TO BE NERVOUS BECAUSE HIS HANDS WERE SHAKING,20,MALE,BLACK,5.9,230,HEA,BRO,BLK,11106,QUEENS
7381,0:00:00,2020,October,Thursday,Based on C/W on Scene,1,MURDER,39,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,39,MALE,WHITE HISPANIC,5.1,180,MED,BRO,BLK,11372,QUEENS
7382,0:00:00,2020,October,Thursday,Based on C/W on Scene,1,MURDER,39,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,44,MALE,WHITE HISPANIC,5.1,155,THN,BLK,BLK,11372,QUEENS
7383,20:45:00,2020,October,Thursday,Based on Radio Run,1,ROBBERY,4,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CONFUSED,25,MALE,WHITE HISPANIC,5.1,180,MED,ZZZ,BLK,10308,STATEN ISLAND
7384,18:28:00,2020,October,Friday,Based on Self Initiated,3,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,(,(null),N,,23,MALE,BLACK,6,180,MED,BRO,BLK,10469,BRONX
7385,3:15:00,2020,September,Saturday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,Y,ASSAULT,N,(null),Y,Y,(,(,(null),N,CALM,23,MALE,MIDDLE EASTERN/SOUTHWEST,6.8,160,MED,BLK,BLK,11230,BROOKLYN
7386,2:31:00,2020,September,Thursday,Based on Self Initiated,0,CPW,10,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,WEIRD,32,MALE,BLACK,5.11,140,THN,BRO,XXX,11213,BROOKLYN
7387,2:30:00,2020,September,Thursday,Based on Radio Run,0,OTHER,24,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,DISORDERLY, ,MALE,BLACK,5.9,220,HEA,BRO,BLK,11213,BROOKLYN
7388,21:47:00,2020,September,Sunday,Based on Radio Run,1,BURGLARY,15,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,COOPERATIVE,40,MALE,WHITE HISPANIC, ,190,THN,ZZZ,BLK,11217,BROOKLYN
7389,5:05:00,2020,October,Friday,Based on Radio Run,1,CPW,25,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),N,Y,N,N,(null),Y,NERVOUS,40,MALE,BLACK,6,200,MED,BRO,BLK,11691,QUEENS
7390,0:20:00,2020,September,Sunday,Based on C/W on Scene,3,ASSAULT,20,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,UNDERSTANDING,30,MALE,WHITE HISPANIC,5.7,150,MED,BRO,BLK,(null),MANHATTAN
7391,14:50:00,2020,September,Saturday,Based on Radio Run,1,PETIT LARCENY,2,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,Y,Y,(null),N,RELAXED,32,MALE,BLACK,5.6,130,THN,BLK,BLK,10463,BRONX
7392,10:10:00,2020,October,Friday,Based on Radio Run,1,CPW,3,Y,(null),N,N,(null),N,(null),N,N,Y,Y,(null),N,CALM,22,MALE,BLACK,6,150,THN,BRO,BLK,11215,BROOKLYN
7393,1:49:00,2020,October,Saturday,Based on Radio Run,1,RECKLESS ENDANGERMENT,20,Y,(null),N,Y,RECKLESS ENDANGERMENT,N,(null),Y,Y,N,N,Y,Y,IRATE/ UPSET,41,MALE,WHITE HISPANIC,6,188,MED,BRO,BLK,11102,QUEENS
7394,10:56:00,2020,October,Saturday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,ANNOYED,49,MALE,BLACK,5.8,160,MED,BRO,BLK,10000,MANHATTAN
7395,17:12:00,2020,September,Tuesday,Based on Radio Run,1,CPW,2,Y,(null),N,Y,MENACING,N,(null),N,Y,N,N,(null),Y,FLED POLICE AND RESISTED ARREST,25,MALE,BLACK HISPANIC,5.9,180,MED,BRO,BLK,10469,BRONX
7396,22:30:00,2020,September,Saturday,Based on Radio Run,2,CPW,1,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,CALM,30,FEMALE,BLACK,5.6,180,HEA,BRO,BLK,11213,BROOKLYN
7397,14:35:00,2020,October,Thursday,Based on Radio Run,5,BURGLARY,20,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NORMAL,56,MALE,WHITE,5.1,200,MED,(null),XXX,11249,BROOKLYN
7398,1:25:00,2020,October,Saturday,Based on Self Initiated,5,CPW,3,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,Y,Y,AGITIATED AND EVASIVE BY BLADING MIDSECTION FROM OFFICERS,18,MALE,WHITE HISPANIC,5.6,135,THN,BRO,BRO,11372,QUEENS
7399,21:31:00,2020,October,Thursday,Based on Radio Run,1,CRIMINAL MISCHIEF,10,Y,(null),N,Y,CPW,N,(null),N,Y,N,N,(null),Y,CALM,17,MALE,BLACK,5.8,140,THN,BRO,BLK,10455,BRONX
7400,3:48:00,2020,October,Saturday,Based on Radio Run,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,INTOXICATED,25,MALE,BLACK,6.2,180,THN,BRO,BLK,10303,STATEN ISLAND
7401,7:27:00,2020,September,Tuesday,Based on Radio Run,1,MURDER,8,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),Y,CALM,32,MALE,WHITE HISPANIC,5.7,175,MED,GRN,BLK,10033,MANHATTAN
7402,9:57:00,2020,October,Sunday,Based on Radio Run,1,CRIMINAL MISCHIEF,1,Y,(null),N,Y,CPSP,N,(null),Y,N,N,N,(null),N,ANNOYED,34,MALE,WHITE HISPANIC,5.4,200,HEA,BRO,BLK,10035,MANHATTAN
7403,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,21,MALE,BLACK,5.8,170,MED,BLK,BLK,10039,MANHATTAN
7404,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,Y,RECKLESS ENDANGERMENT,N,(null),Y,Y,N,N,(null),N,NERVOUS,23,MALE,BLACK,5.11,170,MED,BLK,BLK,10039,MANHATTAN
7405,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,Y,RECKLESS ENDANGERMENT,N,(null),Y,Y,N,N,(null),N,NERVOUS,22,MALE,BLACK,5.11,180,MED,BLK,BLK,10039,MANHATTAN
7406,11:31:00,2020,September,Saturday,Based on Self Initiated,5,MURDER,3,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,"CALM, COOPERATIVE", ,MALE,BLACK,6,200,MED,BRO,BLD,(null),BRONX
7407,9:04:00,2020,September,Tuesday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,Y,(null),N,AGGITATED,34,MALE,WHITE HISPANIC,5.11,180,MED,BRO,BLK,10472,BRONX
7408,9:20:00,2020,October,Saturday,Based on Radio Run,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),N,Y,Y,Y,(null),N,CONTENT,24,MALE,BLACK,5.6,150,THN,BRO,BLK,11234,BROOKLYN
7409,8:20:00,2020,September,Friday,Based on Radio Run,0,PETIT LARCENY,10,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),N,UPSET,47,MALE,BLACK,5.8,190,MED,BLK,BLD,(null),BROOKLYN
7410,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,18,FEMALE,WHITE HISPANIC,5.2,110,THN,BLK,BLK,10039,MANHATTAN
7411,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,N,(null),N,(null),Y,Y,N,N,(null),N,NERVOUS,26,MALE,BLACK,5.11,250,HEA,BLK,ZZZ,10039,MANHATTAN
7412,21:11:00,2020,October,Saturday,Based on Radio Run,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,19,MALE,BLACK,5.9,160,THN,BLK,BLK,10039,MANHATTAN
7413,18:00:00,2020,September,Monday,Based on C/W on Scene,2,ASSAULT,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,17,MALE,BLACK,6,175,U,BRO,BLK,10452,BRONX
7414,2:39:00,2020,October,Saturday,Based on C/W on Scene,0,GRAND LARCENY AUTO,9,N,WAITIN,N,Y,GRAND LARCENY AUTO,N,(null),Y,Y,N,N,(null),N,"NERVOUS, ANXIOUS",22,MALE,WHITE HISPANIC,5.4,120,THN,BRO,BRO,11433,QUEENS
7415,22:37:00,2020,October,Saturday,Based on C/W on Scene,2,CRIMINAL MISCHIEF,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM, ,MALE,BLACK,5.7,175,THN,ZZZ,BLK,11434,QUEENS
7416,10:41:00,2020,September,Wednesday,Based on Radio Run,1,ROBBERY,20,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,UPSET,46,MALE,BLACK,5,110,THN,BRO,GRY,10462,BRONX
7417,14:10:00,2020,September,Monday,Based on C/W on Scene,0,PETIT LARCENY,30,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,Y,Y,(null),N,APPARENT NORMAL,41,MALE,BLACK,6,170,MED,BRO,BLK,11212,BROOKLYN
7418,8:21:00,2020,October,Sunday,Based on Radio Run,1,CPW,4,Y,(null),N,Y,MENACING,N,(null),Y,Y,N,(,(null),N,CALM,33,MALE,MIDDLE EASTERN/SOUTHWEST,6,180,MED,BRO,BLK,11205,BROOKLYN
7419,16:05:00,2020,September,Wednesday,Based on Radio Run,1,MENACING,5,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,NERVOUS,42,MALE,WHITE HISPANIC,5.8,280,HEA,BRO,BLK,(null),STATEN ISLAND
7420,14:00:00,2020,September,Tuesday,Based on C/W on Scene,1,PETIT LARCENY,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,54,MALE,BLACK,5.5,145,THN,BLK,BLK,10011,MANHATTAN
7421,10:48:00,2020,October,Saturday,Based on Self Initiated,1,CPW,3,Y,(null),N,N,(null),N,(null),N,Y,N,N,(null),N,COOPERATIVE,34,MALE,BLACK,5.6,140,THN,ZZZ,XXX,10002,MANHATTAN
7422,8:11:00,2020,September,Wednesday,Based on Radio Run,2,ROBBERY,17,Y,(null),N,N,(null),N,(null),N,Y,Y,Y,(null),N,COMPLIANT,25,MALE,BLACK,6,200,MED,BRO,BLK,10035,MANHATTAN
7423,3:41:00,2020,October,Monday,Based on Radio Run,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,Y,N,Y,(null),N,CALM,35,MALE,BLACK,5.8,150,THN,BRO,BLK,(null),MANHATTAN
7424,7:15:00,2020,October,Monday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,UPSET,40,MALE,BLACK,6.1,180,THN,BLK,BLK,(null),MANHATTAN
7425,5:02:00,2020,October,Thursday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,53,MALE,BLACK,5.7,250,HEA,BLK,XXX,10455,BRONX
7426,5:28:00,2020,October,Sunday,Based on Radio Run,1,ROBBERY,2,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,ANXIOUS,20,MALE,BLACK,5.9,155,THN,BRO,BLK,10305,STATEN ISLAND
7427,14:04:00,2020,September,Wednesday,Based on Radio Run,0,CPW,15,N,INVEST,Y,Y,CPW,N,(null),Y,N,N,N,Y,N,CALM,21,MALE,WHITE HISPANIC,5.1,130,THN,BRO,BLK,10456,BRONX
7428,3:25:00,2020,September,Sunday,Based on Radio Run,1,ROBBERY,1,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),Y,COOPERATIVE, ,MALE,BLACK,5.7,180,MED,BRO,BLK,10470,BRONX
7429,3:25:00,2020,September,Sunday,Based on Radio Run,1,ROBBERY,1,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),Y,COOPERATIVE, ,MALE,BLACK,5.1,160,THN,BRO,BLK,10470,BRONX
7430,3:25:00,2020,September,Sunday,Based on Radio Run,1,ROBBERY,1,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,COOPERATIVE, ,MALE,BLACK,5.8,190,U,BRO,BLK,10470,BRONX
7431,0:25:00,2020,October,Saturday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),N,N,N,N,(null),N,CALM,27,MALE,WHITE HISPANIC,5.7,150,THN,BRO,BLK,10461,BRONX
7432,17:40:00,2020,October,Monday,Based on Radio Run,1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,ANNOYED,20,MALE,BLACK HISPANIC,6,185,MED,BRO,BRO,11385,QUEENS
7433,17:40:00,2020,October,Monday,Based on Radio Run,1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,ANNOYED,20,MALE,BLACK HISPANIC,5.7,170,MED,BRO,BLK,11385,QUEENS
7434,12:15:00,2020,October,Friday,Based on Radio Run,1,OTHER,15,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,VERY CONFUSED,42,MALE,BLACK,6.1,250,MED,ZZZ,BLK,(null),QUEENS
7435,6:30:00,2020,October,Sunday,Based on Radio Run,1,OTHER,15,Y,(null),N,N,(null),Y,KNIFE,Y,Y,Y,Y,(null),Y,IRRITATED,37,MALE,BLACK,6,180,MED,BRO,BLK,(null),MANHATTAN
7436,23:19:00,2020,October,Monday,Based on Radio Run,1,CRIMINAL TRESPASS,7,Y,(null),N,Y,BURGLARY,N,(null),Y,Y,N,N,(null),N,CALM,62,MALE,BLACK,5.7,150,THN,BRO,BLK,10002,MANHATTAN
7437,15:17:00,2020,September,Monday,Based on Radio Run,1,ROBBERY,7,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,UPSET,53,MALE,BLACK,6.2,210,THN,BRO,BLK,10023,MANHATTAN
7438,0:10:00,2020,September,Tuesday,Based on C/W on Scene,1,ROBBERY,20,Y,(null),N,N,(null),N,(null),Y,Y,N,(,(null),N,CALM,20,MALE,BLACK HISPANIC,5.1,155,THN,BRO,BLK,10033,MANHATTAN
7439,17:25:00,2020,September,Wednesday,Based on Radio Run,2,CPW,10,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,,58,MALE,BLACK,5.8,150,THN,BRO,BLK,10034,MANHATTAN
7440,3:07:00,2020,September,Saturday,Based on C/W on Scene,1,ASSAULT,3,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,N,(null),N,UPSET,39,MALE,BLACK,5.9,250,U,BRO,BLD,(null),BRONX
7441,12:40:00,2020,October,Tuesday,Based on C/W on Scene,0,PETIT LARCENY,55,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,UPSET,33,FEMALE,WHITE,5.4,105,THN,BRO,BLN,11232,BROOKLYN
7442,10:21:00,2020,September,Monday,Based on Radio Run,1,PETIT LARCENY,1,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),N,,35,MALE,BLACK,5.9,180,(null),(null),(nu,11226,BROOKLYN
7443,23:54:00,2020,October,Thursday,Based on Radio Run,1,MENACING,5,Y,(null),N,Y,MENACING,N,(null),N,Y,N,N,(null),N,AGITATED,47,MALE,BLACK,5.9,180,MED,BRO,BLK,11203,BROOKLYN
7444,9:00:00,2020,October,Saturday,Based on Radio Run,0,BURGLARY,2,Y,(null),N,N,(null),N,(null),N,Y,Y,Y,(null),N,, ,MALE,BLACK,6,170,THN,BRO,BLK,11216,BROOKLYN
7445,17:24:00,2020,September,Sunday,Based on Radio Run,1,CPW,23,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,NEUTRAL,23,MALE,BLACK,5.9,175,THN,BRO,BLK,10013,MANHATTAN
7446,16:20:00,2020,October,Monday,Based on Radio Run,1,BURGLARY,10,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,CALM,56,MALE,BLACK,5.6,140,THN,BRO,BLD,11216,BROOKLYN
7447,1:20:00,2020,October,Sunday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,N,N,(null),Y,NERVOUS,18,MALE,BLACK,5.9,165,THN,BRO,BLK,11233,BROOKLYN
7448,1:20:00,2020,October,Sunday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,N,N,(null),N,NERVOUS,16,MALE,BLACK,6.1,160,THN,BRO,BLK,11233,BROOKLYN
7449,19:24:00,2020,September,Monday,Based on C/W on Scene,1,ASSAULT,25,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),Y,"AGITATED, INTOXICATED", ,MALE,WHITE HISPANIC,5.8,180,MED,BRO,BLK,11201,BROOKLYN
7450,19:15:00,2020,September,Friday,Based on Self Initiated,2,CPW,5,Y,(null),Y,Y,CPW,N,(null),Y,Y,N,N,(null),N,,15,MALE,BLACK,6.2,170,U,BLK,BLK,11434,QUEENS
7451,1:40:00,2020,October,Friday,Based on Self Initiated,0,CPW,10,Y,(null),N,N,(null),N,(null),Y,Y,N,Y,(null),N,,20,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BRO,10458,BRONX
7452,15:47:00,2020,October,Tuesday,Based on Radio Run,1,PETIT LARCENY,8,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,N,(null),N,NERVOUS,42,MALE,WHITE HISPANIC,5.4,120,THN,BRO,BRO,11385,QUEENS
7453,0:00:00,2020,September,Tuesday,Based on C/W on Scene,0,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,27,MALE,WHITE HISPANIC,5.7,220,HEA,BRO,BLK,10003,MANHATTAN
7454,18:00:00,2020,September,Sunday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),N,N,N,N,(null),N,ANGRY,55,MALE,BLACK,5.7, ,MED,BLK,BLD,10024,MANHATTAN
7455,17:32:00,2020,September,Tuesday,Based on Radio Run,1,GRAND LARCENY,5,Y,(null),Y,Y,PETIT LARCENY,N,(null),Y,Y,N,N,(null),Y,AGITATED/ANGRY,22,MALE,BLACK HISPANIC,5.8,160,THN,BRO,BLK,10473,BRONX
7456,11:35:00,2020,September,Sunday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,21,MALE,BLACK,6,180,MED,BRO,BLK,10453,BRONX
7457,17:55:00,2020,October,Monday,Based on C/W on Scene,1,ROBBERY,50,Y,(null),Y,Y,OTHER,N,(null),N,N,N,N,(null),N,CALM,57,MALE,BLACK,5.7,180,MED,BRO,BLK,10458,BRONX
7458,17:55:00,2020,October,Monday,Based on C/W on Scene,1,ROBBERY,50,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,63,MALE,BLACK,6.1,180,THN,BRO,BLD,10458,BRONX
7459,17:55:00,2020,October,Monday,Based on C/W on Scene,1,ROBBERY,50,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,55,FEMALE,BLACK,5.2,140,MED,BRO,BLK,10458,BRONX
7460,15:21:00,2020,October,Tuesday,Based on Radio Run,1,CPW,2,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,39,MALE,WHITE HISPANIC,5.9,180,MED,BRO,BLK,11208,BROOKLYN
7461,1:25:00,2020,October,Wednesday,Based on Self Initiated,1,BURGLARY,9,Y,(null),Y,N,(null),N,(null),N,Y,Y,Y,(null),N,NERVOUS/TALKATIVE,43,MALE,WHITE HISPANIC,5.7,145,MED,BRO,BLK,11385,QUEENS
